filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image_193.jpg,9773,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":100,""y"":52,""width"":41,""height"":22}","{""class_name"":""hardhat""}"
image_193.jpg,9773,"{""used_as"":""dataset""}",3,2,"{""name"":""rect"",""x"":67,""y"":93,""width"":64,""height"":79}","{""class_name"":""vest""}"
image_192.jpg,7066,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":226,""y"":86,""width"":12,""height"":18}","{""class_name"":""vest""}"
image_192.jpg,7066,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":147,""y"":156,""width"":20,""height"":26}","{""class_name"":""vest""}"
image_192.jpg,7066,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":260,""y"":147,""width"":15,""height"":31}","{""class_name"":""vest""}"
image_192.jpg,7066,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":221,""y"":150,""width"":16,""height"":27}","{""class_name"":""vest""}"
image_192.jpg,7066,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":77,""y"":151,""width"":8,""height"":9}","{""class_name"":""boots""}"
image_191.jpg,7929,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":19,""y"":94,""width"":35,""height"":50}","{""class_name"":""vest""}"
image_191.jpg,7929,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":38,""y"":72,""width"":17,""height"":12}","{""class_name"":""hardhat""}"
image_190.jpg,11252,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":146,""y"":46,""width"":78,""height"":110}","{""class_name"":""vest""}"
image_190.jpg,11252,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":17,""y"":36,""width"":76,""height"":98}","{""class_name"":""vest""}"
image_189.jpg,7902,"{""used_as"":""dataset""}",3,0,"{""name"":""rect"",""x"":105,""y"":8,""width"":60,""height"":75}","{""class_name"":""vest""}"
image_189.jpg,7902,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":284,""y"":11,""width"":60,""height"":76}","{""class_name"":""vest""}"
image_189.jpg,7902,"{""used_as"":""dataset""}",3,2,"{""name"":""rect"",""x"":196,""y"":11,""width"":61,""height"":71}","{""class_name"":""vest""}"
image_188.jpg,11285,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":13,""y"":142,""width"":17,""height"":8}","{""class_name"":""boots""}"
image_188.jpg,11285,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":48,""y"":136,""width"":13,""height"":10}","{""class_name"":""boots""}"
image_188.jpg,11285,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":96,""y"":132,""width"":11,""height"":7}","{""class_name"":""boots""}"
image_188.jpg,11285,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":283,""y"":54,""width"":29,""height"":29}","{""class_name"":""vest""}"
image_188.jpg,11285,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":81,""y"":49,""width"":23,""height"":27}","{""class_name"":""vest""}"
image_187.jpg,9633,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":216,""y"":84,""width"":17,""height"":19}","{""class_name"":""vest""}"
image_187.jpg,9633,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":223,""y"":128,""width"":5,""height"":6}","{""class_name"":""boots""}"
image_187.jpg,9633,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":198,""y"":138,""width"":8,""height"":5}","{""class_name"":""boots""}"
image_187.jpg,9633,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":119,""y"":83,""width"":33,""height"":45}","{""class_name"":""vest""}"
image_187.jpg,9633,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":189,""y"":86,""width"":19,""height"":23}","{""class_name"":""vest""}"
image_186.jpg,10066,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":73,""y"":68,""width"":44,""height"":61}","{""class_name"":""vest""}"
image_185.jpg,10089,"{""used_as"":""dataset""}",3,0,"{""name"":""rect"",""x"":165,""y"":84,""width"":78,""height"":94}","{""class_name"":""vest""}"
image_185.jpg,10089,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":179,""y"":22,""width"":50,""height"":26}","{""class_name"":""hardhat""}"
image_185.jpg,10089,"{""used_as"":""dataset""}",3,2,"{""name"":""rect"",""x"":137,""y"":13,""width"":58,""height"":27}","{""class_name"":""hardhat""}"
image_061.jpg,103129,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":28,""y"":282,""width"":532,""height"":722}","{""class_name"":""vest""}"
image_060.jpg,142345,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":28,""y"":404,""width"":306,""height"":387}","{""class_name"":""vest""}"
image_060.jpg,142345,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":381,""y"":435,""width"":320,""height"":409}","{""class_name"":""vest""}"
image_054.jpg,142847,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":413,""y"":231,""width"":375,""height"":499}","{""class_name"":""vest""}"
image_054.jpg,142847,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":501,""y"":44,""width"":210,""height"":131}","{""class_name"":""hardhat""}"
image_184.jpg,13257,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":37,""y"":60,""width"":101,""height"":136}","{""class_name"":""vest""}"
image_183.jpg,8386,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":33,""y"":85,""width"":59,""height"":75}","{""class_name"":""vest""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,0,"{""name"":""rect"",""x"":160,""y"":56,""width"":16,""height"":22}","{""class_name"":""vest""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,1,"{""name"":""rect"",""x"":60,""y"":59,""width"":19,""height"":27}","{""class_name"":""vest""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,2,"{""name"":""rect"",""x"":205,""y"":41,""width"":18,""height"":11}","{""class_name"":""hardhat""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,3,"{""name"":""rect"",""x"":44,""y"":52,""width"":10,""height"":6}","{""class_name"":""hardhat""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,4,"{""name"":""rect"",""x"":110,""y"":35,""width"":7,""height"":7}","{""class_name"":""vest""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,5,"{""name"":""rect"",""x"":187,""y"":170,""width"":23,""height"":10}","{""class_name"":""boots""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,6,"{""name"":""rect"",""x"":34,""y"":136,""width"":17,""height"":9}","{""class_name"":""boots""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,7,"{""name"":""rect"",""x"":220,""y"":165,""width"":10,""height"":11}","{""class_name"":""boots""}"
image_182.jpg,11750,"{""used_as"":""dataset""}",9,8,"{""name"":""rect"",""x"":248,""y"":109,""width"":10,""height"":6}","{""class_name"":""boots""}"
image_181.jpg,7321,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":123,""y"":7,""width"":98,""height"":70}","{""class_name"":""hardhat""}"
image_181.jpg,7321,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":96,""y"":121,""width"":168,""height"":65}","{""class_name"":""vest""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,0,"{""name"":""rect"",""x"":156,""y"":143,""width"":27,""height"":30}","{""class_name"":""boots""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,1,"{""name"":""rect"",""x"":12,""y"":136,""width"":22,""height"":40}","{""class_name"":""boots""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,2,"{""name"":""rect"",""x"":57,""y"":16,""width"":42,""height"":24}","{""class_name"":""hardhat""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,3,"{""name"":""rect"",""x"":29,""y"":47,""width"":55,""height"":64}","{""class_name"":""vest""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,4,"{""name"":""rect"",""x"":142,""y"":30,""width"":56,""height"":66}","{""class_name"":""vest""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,5,"{""name"":""rect"",""x"":59,""y"":155,""width"":39,""height"":18}","{""class_name"":""boots""}"
image_180.jpg,10558,"{""used_as"":""dataset""}",7,6,"{""name"":""rect"",""x"":117,""y"":154,""width"":18,""height"":18}","{""class_name"":""boots""}"
image_179.jpg,6309,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":115,""y"":31,""width"":46,""height"":58}","{""class_name"":""vest""}"
image_178.jpg,5857,"{""used_as"":""dataset""}",3,0,"{""name"":""rect"",""x"":83,""y"":47,""width"":42,""height"":57}","{""class_name"":""vest""}"
image_178.jpg,5857,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":220,""y"":52,""width"":11,""height"":14}","{""class_name"":""vest""}"
image_178.jpg,5857,"{""used_as"":""dataset""}",3,2,"{""name"":""rect"",""x"":4,""y"":50,""width"":19,""height"":16}","{""class_name"":""vest""}"
image_177.jpg,6951,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":255,""y"":62,""width"":16,""height"":18}","{""class_name"":""vest""}"
image_177.jpg,6951,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":291,""y"":59,""width"":13,""height"":14}","{""class_name"":""vest""}"
image_176.jpg,7970,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":44,""y"":99,""width"":81,""height"":83}","{""class_name"":""vest""}"
image_176.jpg,7970,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":66,""y"":43,""width"":39,""height"":28}","{""class_name"":""hardhat""}"
image_175.jpg,6256,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":102,""y"":19,""width"":82,""height"":57}","{""class_name"":""hardhat""}"
image_175.jpg,6256,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":66,""y"":126,""width"":166,""height"":55}","{""class_name"":""vest""}"
image_174.jpg,9802,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":51,""y"":40,""width"":82,""height"":92}","{""class_name"":""vest""}"
image_174.jpg,9802,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":92,""y"":10,""width"":40,""height"":42}","{""class_name"":""hardhat""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,0,"{""name"":""rect"",""x"":236,""y"":27,""width"":47,""height"":55}","{""class_name"":""vest""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,1,"{""name"":""rect"",""x"":123,""y"":0,""width"":36,""height"":18}","{""class_name"":""hardhat""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,2,"{""name"":""rect"",""x"":157,""y"":9,""width"":13,""height"":25}","{""class_name"":""mask""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,3,"{""name"":""rect"",""x"":113,""y"":32,""width"":60,""height"":70}","{""class_name"":""vest""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,4,"{""name"":""rect"",""x"":27,""y"":31,""width"":42,""height"":47}","{""class_name"":""vest""}"
image_173.jpg,10626,"{""used_as"":""dataset""}",6,5,"{""name"":""rect"",""x"":24,""y"":139,""width"":22,""height"":11}","{""class_name"":""boots""}"
image_172.jpg,10301,"{""used_as"":""dataset""}",3,0,"{""name"":""rect"",""x"":144,""y"":65,""width"":26,""height"":24}","{""class_name"":""mask""}"
image_172.jpg,10301,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":134,""y"":18,""width"":59,""height"":47}","{""class_name"":""hardhat""}"
image_172.jpg,10301,"{""used_as"":""dataset""}",3,2,"{""name"":""rect"",""x"":146,""y"":90,""width"":97,""height"":105}","{""class_name"":""vest""}"
image_171.jpg,13153,"{""used_as"":""dataset""}",4,0,"{""name"":""rect"",""x"":70,""y"":57,""width"":52,""height"":76}","{""class_name"":""vest""}"
image_171.jpg,13153,"{""used_as"":""dataset""}",4,1,"{""name"":""rect"",""x"":23,""y"":69,""width"":48,""height"":49}","{""class_name"":""vest""}"
image_171.jpg,13153,"{""used_as"":""dataset""}",4,2,"{""name"":""rect"",""x"":214,""y"":118,""width"":17,""height"":15}","{""class_name"":""boots""}"
image_171.jpg,13153,"{""used_as"":""dataset""}",4,3,"{""name"":""rect"",""x"":136,""y"":59,""width"":5,""height"":7}","{""class_name"":""boots""}"
image_170.jpg,14399,"{""used_as"":""dataset""}",4,0,"{""name"":""rect"",""x"":177,""y"":38,""width"":57,""height"":92}","{""class_name"":""vest""}"
image_170.jpg,14399,"{""used_as"":""dataset""}",4,1,"{""name"":""rect"",""x"":239,""y"":74,""width"":14,""height"":37}","{""class_name"":""vest""}"
image_170.jpg,14399,"{""used_as"":""dataset""}",4,2,"{""name"":""rect"",""x"":1,""y"":45,""width"":25,""height"":89}","{""class_name"":""vest""}"
image_170.jpg,14399,"{""used_as"":""dataset""}",4,3,"{""name"":""rect"",""x"":56,""y"":49,""width"":63,""height"":85}","{""class_name"":""vest""}"
image_169.jpg,11288,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":186,""y"":2,""width"":39,""height"":60}","{""class_name"":""vest""}"
image_169.jpg,11288,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":13,""y"":13,""width"":58,""height"":68}","{""class_name"":""vest""}"
image_169.jpg,11288,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":1,""y"":106,""width"":62,""height"":77}","{""class_name"":""vest""}"
image_169.jpg,11288,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":141,""y"":20,""width"":39,""height"":36}","{""class_name"":""hardhat""}"
image_169.jpg,11288,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":245,""y"":130,""width"":13,""height"":14}","{""class_name"":""boots""}"
image_168.jpg,5472,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":86,""y"":57,""width"":49,""height"":70}","{""class_name"":""vest""}"
image_168.jpg,5472,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":32,""y"":86,""width"":41,""height"":51}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,0,"{""name"":""rect"",""x"":263,""y"":98,""width"":12,""height"":20}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,1,"{""name"":""rect"",""x"":184,""y"":88,""width"":21,""height"":24}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,2,"{""name"":""rect"",""x"":108,""y"":85,""width"":12,""height"":18}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,3,"{""name"":""rect"",""x"":30,""y"":87,""width"":13,""height"":20}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,4,"{""name"":""rect"",""x"":56,""y"":59,""width"":31,""height"":42}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,5,"{""name"":""rect"",""x"":154,""y"":87,""width"":18,""height"":21}","{""class_name"":""vest""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,6,"{""name"":""rect"",""x"":81,""y"":160,""width"":15,""height"":8}","{""class_name"":""boots""}"
image_167.jpg,10179,"{""used_as"":""dataset""}",8,7,"{""name"":""rect"",""x"":52,""y"":158,""width"":9,""height"":9}","{""class_name"":""boots""}"
image_166.jpg,12800,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":84,""y"":44,""width"":74,""height"":103}","{""class_name"":""vest""}"
image_166.jpg,12800,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":101,""y"":9,""width"":43,""height"":24}","{""class_name"":""hardhat""}"
image_165.jpg,8624,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":166,""y"":82,""width"":13,""height"":19}","{""class_name"":""vest""}"
image_165.jpg,8624,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":186,""y"":76,""width"":25,""height"":35}","{""class_name"":""vest""}"
image_165.jpg,8624,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":131,""y"":85,""width"":6,""height"":32}","{""class_name"":""vest""}"
image_165.jpg,8624,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":94,""y"":87,""width"":35,""height"":48}","{""class_name"":""vest""}"
image_165.jpg,8624,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":33,""y"":98,""width"":64,""height"":69}","{""class_name"":""vest""}"
image_102.jpg,105095,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":324,""y"":131,""width"":568,""height"":690}","{""class_name"":""vest""}"
image_164.jpg,9953,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":58,""y"":7,""width"":61,""height"":54}","{""class_name"":""hardhat""}"
image_164.jpg,9953,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":98,""y"":36,""width"":160,""height"":143}","{""class_name"":""vest""}"
image_163.jpg,14823,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":17,""y"":10,""width"":164,""height"":213}","{""class_name"":""vest""}"
image_162.jpg,11715,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":176,""y"":59,""width"":48,""height"":83}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,0,"{""name"":""rect"",""x"":189,""y"":63,""width"":11,""height"":14}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,1,"{""name"":""rect"",""x"":220,""y"":93,""width"":59,""height"":71}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,2,"{""name"":""rect"",""x"":290,""y"":64,""width"":12,""height"":17}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,3,"{""name"":""rect"",""x"":259,""y"":61,""width"":13,""height"":17}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,4,"{""name"":""rect"",""x"":151,""y"":57,""width"":10,""height"":11}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,5,"{""name"":""rect"",""x"":264,""y"":44,""width"":5,""height"":5}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,6,"{""name"":""rect"",""x"":68,""y"":62,""width"":6,""height"":10}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,7,"{""name"":""rect"",""x"":128,""y"":55,""width"":8,""height"":10}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,8,"{""name"":""rect"",""x"":225,""y"":58,""width"":7,""height"":12}","{""class_name"":""vest""}"
image_161.jpg,10308,"{""used_as"":""dataset""}",10,9,"{""name"":""rect"",""x"":176,""y"":40,""width"":4,""height"":6}","{""class_name"":""vest""}"
image_160.jpg,9338,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":63,""y"":44,""width"":107,""height"":138}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,0,"{""name"":""rect"",""x"":114,""y"":133,""width"":19,""height"":25}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,1,"{""name"":""rect"",""x"":35,""y"":108,""width"":12,""height"":14}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,2,"{""name"":""rect"",""x"":83,""y"":107,""width"":9,""height"":9}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,3,"{""name"":""rect"",""x"":4,""y"":109,""width"":4,""height"":5}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,4,"{""name"":""rect"",""x"":195,""y"":106,""width"":6,""height"":6}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,5,"{""name"":""rect"",""x"":241,""y"":108,""width"":6,""height"":8}","{""class_name"":""vest""}"
image_159.jpg,11094,"{""used_as"":""dataset""}",7,6,"{""name"":""rect"",""x"":262,""y"":106,""width"":4,""height"":5}","{""class_name"":""vest""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,0,"{""name"":""rect"",""x"":202,""y"":60,""width"":29,""height"":40}","{""class_name"":""vest""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,1,"{""name"":""rect"",""x"":132,""y"":63,""width"":37,""height"":45}","{""class_name"":""vest""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,2,"{""name"":""rect"",""x"":232,""y"":139,""width"":15,""height"":11}","{""class_name"":""boots""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,3,"{""name"":""rect"",""x"":189,""y"":140,""width"":17,""height"":8}","{""class_name"":""boots""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,4,"{""name"":""rect"",""x"":199,""y"":56,""width"":9,""height"":11}","{""class_name"":""mask""}"
image_157.jpg,6889,"{""used_as"":""dataset""}",6,5,"{""name"":""rect"",""x"":108,""y"":48,""width"":6,""height"":6}","{""class_name"":""mask""}"
image_155.jpg,9108,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":202,""y"":144,""width"":14,""height"":39}","{""class_name"":""boots""}"
image_155.jpg,9108,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":65,""y"":59,""width"":32,""height"":27}","{""class_name"":""hardhat""}"
image_155.jpg,9108,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":197,""y"":73,""width"":27,""height"":31}","{""class_name"":""hardhat""}"
image_155.jpg,9108,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":104,""y"":60,""width"":88,""height"":122}","{""class_name"":""vest""}"
image_155.jpg,9108,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":252,""y"":157,""width"":19,""height"":25}","{""class_name"":""boots""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,0,"{""name"":""rect"",""x"":174,""y"":86,""width"":23,""height"":36}","{""class_name"":""vest""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,1,"{""name"":""rect"",""x"":137,""y"":83,""width"":26,""height"":37}","{""class_name"":""vest""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,2,"{""name"":""rect"",""x"":173,""y"":69,""width"":17,""height"":12}","{""class_name"":""hardhat""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,3,"{""name"":""rect"",""x"":144,""y"":64,""width"":13,""height"":10}","{""class_name"":""hardhat""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,4,"{""name"":""rect"",""x"":127,""y"":60,""width"":16,""height"":12}","{""class_name"":""hardhat""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,5,"{""name"":""rect"",""x"":119,""y"":165,""width"":23,""height"":9}","{""class_name"":""boots""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,6,"{""name"":""rect"",""x"":174,""y"":166,""width"":20,""height"":9}","{""class_name"":""boots""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,7,"{""name"":""rect"",""x"":147,""y"":166,""width"":17,""height"":7}","{""class_name"":""boots""}"
image_153.jpg,8976,"{""used_as"":""dataset""}",9,8,"{""name"":""rect"",""x"":113,""y"":79,""width"":26,""height"":35}","{""class_name"":""vest""}"
image_152.jpg,11610,"{""used_as"":""dataset""}",4,0,"{""name"":""rect"",""x"":189,""y"":47,""width"":62,""height"":99}","{""class_name"":""vest""}"
image_152.jpg,11610,"{""used_as"":""dataset""}",4,1,"{""name"":""rect"",""x"":65,""y"":17,""width"":23,""height"":22}","{""class_name"":""mask""}"
image_152.jpg,11610,"{""used_as"":""dataset""}",4,2,"{""name"":""rect"",""x"":42,""y"":7,""width"":35,""height"":20}","{""class_name"":""hardhat""}"
image_152.jpg,11610,"{""used_as"":""dataset""}",4,3,"{""name"":""rect"",""x"":199,""y"":175,""width"":13,""height"":16}","{""class_name"":""boots""}"
image_148.jpg,7491,"{""used_as"":""dataset""}",5,0,"{""name"":""rect"",""x"":286,""y"":118,""width"":12,""height"":11}","{""class_name"":""vest""}"
image_148.jpg,7491,"{""used_as"":""dataset""}",5,1,"{""name"":""rect"",""x"":120,""y"":112,""width"":14,""height"":26}","{""class_name"":""vest""}"
image_148.jpg,7491,"{""used_as"":""dataset""}",5,2,"{""name"":""rect"",""x"":146,""y"":109,""width"":15,""height"":21}","{""class_name"":""vest""}"
image_148.jpg,7491,"{""used_as"":""dataset""}",5,3,"{""name"":""rect"",""x"":10,""y"":113,""width"":23,""height"":24}","{""class_name"":""vest""}"
image_148.jpg,7491,"{""used_as"":""dataset""}",5,4,"{""name"":""rect"",""x"":259,""y"":84,""width"":14,""height"":19}","{""class_name"":""vest""}"
image_146.jpg,13047,"{""used_as"":""dataset""}",1,0,"{""name"":""rect"",""x"":127,""y"":37,""width"":71,""height"":77}","{""class_name"":""vest""}"
image_145.jpg,17711,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":76,""y"":3,""width"":48,""height"":34}","{""class_name"":""hardhat""}"
image_145.jpg,17711,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":60,""y"":73,""width"":79,""height"":122}","{""class_name"":""vest""}"
image_144.jpg,11349,"{""used_as"":""dataset""}",4,0,"{""name"":""rect"",""x"":250,""y"":97,""width"":14,""height"":13}","{""class_name"":""vest""}"
image_144.jpg,11349,"{""used_as"":""dataset""}",4,1,"{""name"":""rect"",""x"":136,""y"":103,""width"":81,""height"":64}","{""class_name"":""vest""}"
image_144.jpg,11349,"{""used_as"":""dataset""}",4,2,"{""name"":""rect"",""x"":20,""y"":91,""width"":26,""height"":32}","{""class_name"":""vest""}"
image_144.jpg,11349,"{""used_as"":""dataset""}",4,3,"{""name"":""rect"",""x"":133,""y"":86,""width"":9,""height"":9}","{""class_name"":""vest""}"
image_133.jpg,7069,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":136,""y"":75,""width"":66,""height"":95}","{""class_name"":""vest""}"
image_133.jpg,7069,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":46,""y"":114,""width"":58,""height"":68}","{""class_name"":""vest""}"
image_132.jpg,9600,"{""used_as"":""dataset""}",4,0,"{""name"":""rect"",""x"":72,""y"":82,""width"":46,""height"":28}","{""class_name"":""hardhat""}"
image_132.jpg,9600,"{""used_as"":""dataset""}",4,1,"{""name"":""rect"",""x"":61,""y"":58,""width"":37,""height"":19}","{""class_name"":""hardhat""}"
image_132.jpg,9600,"{""used_as"":""dataset""}",4,2,"{""name"":""rect"",""x"":104,""y"":109,""width"":16,""height"":30}","{""class_name"":""mask""}"
image_132.jpg,9600,"{""used_as"":""dataset""}",4,3,"{""name"":""rect"",""x"":193,""y"":87,""width"":12,""height"":14}","{""class_name"":""vest""}"
image_131.jpg,5162,"{""used_as"":""dataset""}",2,0,"{""name"":""rect"",""x"":118,""y"":70,""width"":51,""height"":56}","{""class_name"":""vest""}"
image_131.jpg,5162,"{""used_as"":""dataset""}",2,1,"{""name"":""rect"",""x"":95,""y"":166,""width"":23,""height"":16}","{""class_name"":""boots""}"
image_128.jpg,14619,"{""used_as"":""dataset""}",3,0,"{""name"":""rect"",""x"":123,""y"":67,""width"":55,""height"":95}","{""class_name"":""vest""}"
image_128.jpg,14619,"{""used_as"":""dataset""}",3,1,"{""name"":""rect"",""x"":192,""y"":52,""width"":68,""height"":106}","{""class_name"":""vest""}"
